4.00102E+15,ICE:NYISO C区日前市场日高峰电力期货(周)
4.00102E+15,ICE:Penultimate天然气基准掉期期货(周)
4.00102E+15,ICE:Permian指数掉期期货(周)
4.00102E+15,ICE:PG&E基准掉期期货(周)
4.00102E+15,ICE:PIM西部电力中心节点日前市场日低谷电力期货(周)
4.00102E+15,ICE:PJM NI日前市场日高峰电力期货(周)
4.00102E+15,ICE:PJM NI实时市场日低谷电力期货(周)
4.00102E+15,ICE:PJM WH实时市场场外日低谷电力期货(周)
4.00102E+15,ICE:PJM WH实时市场日高峰场外电力期货(周)
4.00102E+15,ICE:PJM宾夕法尼亚地区日前市场月高峰电力期货(周)
4.00102E+15,ICE:PJM代顿电力中心日前市场日高峰电力期货(周)
4.00102E+15,ICE:PJM费城PECO能源公司日前市场月高峰电力期货(周)
4.00102E+15,ICE:PJM华盛顿地区电力公司佩普科(PEPCO)日前市场电力期货(周)
4.00102E+15,ICE:PJM美国TRI-RECs 2018年电力期货(周)
4.00102E+15,ICE:PJM美国TRI-RECs 2019年电力期货(周)
4.00102E+15,ICE:PJM西部电力中心节点实时市场电力期货(mini)(周)
4.00102E+15,ICE:PJM伊利诺斯州北部节点日前市场日低谷电力期货(周)
4.00102E+15,ICE:PJM伊利诺斯州北部节点实时市场日高峰电力期货(周)
4.00102E+15,ICE:San Juan盆地天然气期货(周)
4.00102E+15,ICE:Socal border天然气掉期期货(周)
4.00102E+15,ICE:Socal指数掉期期货(周)
4.00102E+15,ICE:SP15日前市场日低谷场外电力期货(周)
4.00102E+15,ICE:SP15日前市场日高峰场外电力期货(周)
4.00102E+15,ICE:TETCO M2天然气掉期期货(周)
4.00102E+15,ICE:Texok天然气基准掉期期货(周)
4.00102E+15,ICE:Transco 6区天然气浮动掉期期货(周)
4.00102E+15,ICE:WAHA天然气掉期期货(周)
4.00102E+15,ICE:阿巴拉契亚天然气掉期期货(周)
4.00102E+15,ICE:东德克萨斯3区天然气掉期期货(周)
4.00102E+15,ICE:东德克萨斯3区天然气浮动掉期期货(周)
4.00102E+15,ICE:亨利中心节点电力期货(周)
4.00102E+15,ICE:亨利中心节点电力期货(指数)(周)
4.00102E+15,ICE:亨利中心天然气基准掉期期货(周)
4.00102E+15,ICE:加利福尼亚2017年碳排放期权(周)
4.00102E+15,ICE:加利福尼亚NP-15日高峰电力期货(周)
4.00102E+15,ICE:加利福尼亚中部中心节点日低谷电力期货(周)
4.00102E+15,ICE:加利福尼亚中部中心节点日高峰电力期货(周)
4.00102E+15,ICE:科罗拉多Mainline天然气掉期期货(周)
4.00102E+15,ICE:落基山脉NWP掉期期货(周)
4.00102E+15,ICE:美国部分地区中心节点日前市场月低谷电力期货(周)
4.00102E+15,ICE:美国丹顿电力公司中心节点电力期货(周)
4.00102E+15,ICE:美国丹顿电力公司中心节点日低谷电力期货(周)
4.00102E+15,ICE:美国中部地区天然气基准掉期期货(周)
4.00102E+15,ICE:纽约4区85站点天然气掉期期货(周)
4.00102E+15,ICE:纽约G区电力期货(周)
4.00102E+15,ICE:纽约G区日低谷电力期货(周)
4.00102E+15,ICE:帕洛贝尔德(Palo Verde)电力期货(周)
4.00102E+15,ICE:潘汉德尔(Panhandle)东部天然气基准掉期期货(周)
4.00102E+15,ICE:太平洋主航道天然气掉期期货(周)
4.00102E+15,ICE:文图拉(Ventura)天然气浮动掉期期货(周)
4.00102E+15,ICE:休斯顿货运航道指数掉期期货(周)
4.00102E+15,ICE:芝加哥天然气掉期期货(周)
4.00102E+15,NODAL交易所:PJM.BGE煤气和电力公司日前市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM.BGE煤气和电力公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM.PECO电力公司日前市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM.PECO电力公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM.PPL电力公司日前市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM.PPL电力公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM波托马克电力公司日前市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM波托马克电力公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM美国代顿电力公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM美国代顿电力公司实时市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM美国电力公司代顿电力中心实时市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM美国公共服务电气公司日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM美国公共服务电气公司日前月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM西部电力中心节点日前市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM西部电力中心节点日前市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:PJM西部电力中心节点实时市场月低谷电力期货(周)
4.00102E+15,NODAL交易所:PJM西部电力中心节点实时市场月高峰电力期货(周)
4.00102E+15,NODAL交易所:新英格兰中心节点日前市场月低谷电力期货(周)
4.00102E+15,NYMEX:2号取暖油纽约港(周)
4.00102E+15,NYMEX:3.5%裂解燃油离岸价(周)
4.00102E+15,NYMEX:380cst燃料油与3.5%裂解燃油期权(周)
4.00102E+15,NYMEX:CONWAY丙烷掉期(OPIS)(周)
4.00102E+15,NYMEX:Henry Hub天然气倒数第二交易日掉期(周)
4.00102E+15,NYMEX:Henry Hub天然气倒数第二交易日期满(周)
4.00102E+15,NYMEX:Henry Hub天然气掉期(周)
4.00102E+15,NYMEX:Henry Hub天然气最后交易日期满(周)
4.00102E+15,NYMEX:丙烷掉期期货合约(周)
4.00102E+15,NYMEX:布伦特原油最后交易日期满(周)
4.00102E+15,NYMEX:二级乙醇含税离岸价掉期(周)
4.00102E+15,NYMEX:混调汽油(无铅汽油)(周)
4.00102E+15,NYMEX:裂解石脑油掉期(周)
4.00102E+15,NYMEX:煤炭(API2)ARA到岸价掉期(周)
4.00102E+15,NYMEX:煤炭(API4)理查兹湾离岸价(周)
4.00102E+15,NYMEX:蒙特贝尔乌LDH丙烷掉期(OPIS)(周)
4.00102E+15,NYMEX:蒙特贝尔乌LDH丙烷掉期Balmo(周)
4.00102E+15,NYMEX:蒙特贝尔乌天然汽油掉期(OPIS)(周)
4.00102E+15,NYMEX:蒙特贝尔乌乙烷掉期(OPIS)(周)
4.00102E+15,NYMEX:蒙特贝尔乌正丁烷掉期(OPIS)(周)
4.00102E+15,NYMEX:墨西哥海湾海岸UNL87汽油M2裂解价差期货(周)
4.00102E+15,NYMEX:墨西哥湾6号3%燃油与欧洲3.5%燃油驳船掉期(周)
4.00102E+15,NYMEX:墨西哥湾6号裂解燃料油掉期(周)
4.00102E+15,NYMEX:墨西哥湾6号燃料油(含硫3%)掉期(周)
4.00102E+15,NYMEX:墨西哥湾超低硫柴油与取暖油掉期(周)
4.00102E+15,NYMEX:墨西哥湾航空用热油掉期(周)
4.00102E+15,NYMEX:纽约港剩余燃料油(含硫1%)掉期(周)
4.00102E+15,NYMEX:欧洲3.5%燃油驳船掉期(周)
4.00102E+15,NYMEX:欧洲3.5%燃油驳船掉期(mini)(周)
4.00102E+15,NYMEX:欧洲3.5%燃油掉期(周)
4.00102E+15,NYMEX:欧洲西北部石脑油到岸价(mini)(周)
4.00102E+15,NYMEX:欧洲西北部氧化裂解汽油(周)
4.00102E+15,NYMEX:轻质低硫原油(周)
4.00102E+15,NYMEX:日本C&F石脑油掉期(mini)(周)
4.00102E+15,NYMEX:天然气(周)
4.00102E+15,NYMEX:西德克萨斯中质原油日历掉期(周)
4.00102E+15,NYMEX:新加坡180#燃料油掉期(周)
4.00102E+15,NYMEX:新加坡380#燃料油掉期(周)
4.00102E+15,NYMEX:新加坡380#燃料油掉期(mini)(周)
4.00102E+15,NYMEX:新加坡92号无铅车用汽油掉期(周)
4.00102E+15,NYMEX:新加坡航空汽油掉期(周)
4.00102E+15,NYMEX:芝加哥乙醇掉期(周)
4.00102E+15,洲际交易所(欧洲):低硫轻质原油(周)
4.00102E+12,进口(月)
4.00102E+12,出口(月)
4.00102E+12,美国:燃料乙醇供应量:合计
4.00102E+12,美国:燃料乙醇供应量:国内产量
4.00102E+12,美国:燃料乙醇供应量:进口量
4.00102E+12,美国:燃料乙醇消费量:合计
4.00102E+12,美国:燃料乙醇消费量:国内消费量
4.00102E+12,美国:燃料乙醇消费量:出口量
4.00101E+12,电力消费量:北京
4.00101E+12,电力消费量:天津
4.00101E+12,电力消费量:河北
4.00101E+12,电力消费量:山西
4.00101E+12,电力消费量:内蒙古
4.00101E+12,电力消费量:辽宁
4.00101E+12,电力消费量:吉林
4.00101E+12,电力消费量:黑龙江
4.00101E+12,电力消费量:上海
4.00101E+12,电力消费量:江苏
4.00101E+12,电力消费量:浙江
4.00101E+12,电力消费量:安徽
4.00101E+12,电力消费量:福建
4.00101E+12,电力消费量:江西
4.00101E+12,电力消费量:山东
4.00101E+12,电力消费量:河南
4.00101E+12,电力消费量:湖北
4.00101E+12,电力消费量:湖南
4.00101E+12,电力消费量:广东
4.00101E+12,电力消费量:广西
4.00101E+12,电力消费量:海南
4.00101E+12,电力消费量:重庆
4.00101E+12,电力消费量:四川
4.00101E+12,电力消费量:贵州
4.00101E+12,电力消费量:云南
4.00101E+12,电力消费量:西藏
4.00101E+12,电力消费量:陕西
4.00101E+12,电力消费量:甘肃
4.00101E+12,电力消费量:青海
4.00101E+12,电力消费量:宁夏
4.00101E+12,电力消费量:新疆
4.00101E+12,重点发电企业耗煤:全国:当月值
4.00101E+12,重点发电企业耗煤:全国:累计值
4.00101E+12,重点发电企业耗煤:全国:当月同比
4.00101E+12,重点发电企业耗煤:全国:累计同比
4.00102E+15,出口金额:电流:当月值
4.00102E+15,出口金额:电流:累计值
4.00102E+15,出口金额:电流:当月同比
4.00102E+15,出口金额:电流:累计同比
4.00102E+15,出口数量:电流:当月值
4.00102E+15,出口数量:电流:累计值
4.00102E+15,出口数量:电流:当月同比
4.00102E+15,出口数量:电流:累计同比
4.00101E+12,天然气:产量:黑龙江
4.00101E+12,天然气:产量:上海
4.00101E+12,天然气:产量:河南
4.00101E+12,天然气:产量:四川
4.00101E+12,天然气:产量:甘肃
4.00101E+12,天然气:产量:新疆
4.00101E+12,甲醇期货(日)
4.00101E+12,光伏组件价格(日)
4.00101E+12,多晶硅国内出厂价(日)
4.00101E+12,全球多晶硅现货价格(周)
4.00101E+12,全球太阳能晶片现货价格(周)
4.00101E+12,全球太阳能电池片现货价格(周)
4.00101E+12,全球太阳能组件现货价格(周)
4.00101E+12,全球光伏逆变器现货价格(周)
4.00101E+12,原油价格指数(日)
4.00101E+12,陕西煤炭价格指数(周)
4.00101E+12,太原煤炭交易价格指数(CTPI)(周)
4.00101E+12,鄂尔多斯煤炭交易价格指数(周)
4.00101E+12,中国煤炭价格指数(CCPI)(周)
4.00101E+12,蒙东煤炭价格指数(周)
4.00101E+12,蒙西煤炭价格指数(周)
4.00101E+12,中国电煤价格指数(月)
4.00101E+12,易煤指数
4.00101E+12,光伏产品价格指数(周)
4.00101E+12,中价·新华山西焦煤价格指数(周)
4.00101E+12,光伏经理人指数(周)
4.00101E+12,全国煤炭市场景气指数(月)
4.00102E+12,煤炭出口(月)
4.00102E+12,煤炭出口:分国别(月)
4.00102E+12,煤炭出口:分关别(月)
4.00102E+12,煤炭出口:分地区(月)
4.00102E+12,煤球出口:分国别(月)
4.00102E+12,煤球出口:分关别(月)
4.00102E+12,煤球出口:分地区(月)
4.00102E+12,动力煤出口:分国别(月)
4.00102E+12,动力煤出口:分关别(月)
4.00102E+12,动力煤出口:分地区(月)
4.00102E+12,冶金煤出口:分国别(月)
4.00102E+12,冶金煤出口:分关别(月)
4.00102E+12,冶金煤出口:分地区(月)
4.00102E+12,无烟煤出口:分国别(月)
4.00102E+12,无烟煤出口:分关别(月)
4.00102E+12,无烟煤出口:分地区(月)
4.00102E+12,焦炭出口:分国别(月)
4.00102E+12,焦炭出口:分关别(月)
4.00102E+12,焦炭出口:分地区(月)
4.00102E+12,煤炭进口(月)
4.00102E+12,煤炭进口:分国别(月)
4.00102E+12,煤炭进口:分关别(月)
4.00102E+12,煤炭进口:分地区(月)
4.00102E+12,动力煤进口:分国别(月)
4.00102E+12,动力煤进口:分关别(月)
4.00102E+12,动力煤进口:分地区(月)
4.00102E+12,冶金煤进口:分国别(月)
4.00102E+12,冶金煤进口:分关别(月)
4.00102E+12,冶金煤进口:分地区(月)
4.00102E+12,无烟煤进口:分国别(月)
4.00102E+12,无烟煤进口:分关别(月)
4.00102E+12,无烟煤进口:分地区(月)
4.00102E+12,褐煤进口:分国别(月)
4.00102E+12,褐煤进口:分关别(月)
4.00102E+12,褐煤进口:分地区(月)
4.00102E+12,其他煤进口:分国别(月)
4.00102E+12,其他煤进口:分地区(月)
4.00102E+12,焦炭进口:分国别(月)
4.00102E+12,焦炭进口:分关别(月)
4.00102E+12,焦炭进口:分地区(月)
4.00102E+15,出口金额:甲醇(29051100):当月值
4.00102E+15,出口金额:甲醇(29051100):累计值
4.00102E+15,出口金额:甲醇(29051100):当月同比
4.00102E+15,出口金额:甲醇(29051100):累计同比
4.00102E+15,出口数量:甲醇(29051100):当月值
4.00102E+15,出口数量:甲醇(29051100):累计值
4.00102E+15,出口数量:甲醇(29051100):当月同比
4.00102E+15,出口数量:甲醇(29051100):累计同比
4.00102E+15,进口金额:甲醇(29051100):当月值
4.00102E+15,进口金额:甲醇(29051100):累计值
4.00102E+15,进口金额:甲醇(29051100):当月同比
4.00102E+15,进口金额:甲醇(29051100):累计同比
4.00102E+15,进口数量:甲醇(29051100):当月值
4.00102E+15,进口数量:甲醇(29051100):累计值
4.00102E+15,进口数量:甲醇(29051100):当月同比
4.00102E+15,进口数量:甲醇(29051100):累计同比
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计持仓:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:套利:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:套利:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:套利:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:非报告头寸:多头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:非报告头寸:空头:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:生产商/贸易商:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:掉期交易商:报告头寸:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:资产管理机构:报告头寸:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:其他:报告头寸:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:总计:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:非报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:非报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:总计持仓:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:生产商/贸易商:多头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:生产商/贸易商:空头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:掉期交易商:多头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:掉期交易商:空头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:掉期交易商:套利
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:资产管理机构:多头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:资产管理机构:空头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:资产管理机构:套利
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:其他:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:其他:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:其他:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:总计:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:总计:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:非报告头寸:多头
4.00102E+18,NYMEX:芝加哥乙醇掉期:变化:非报告头寸:空头
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计持仓:原有持仓
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:多头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:空头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:多头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:空头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:套利:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:多头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:空头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:套利:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:多头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:空头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:套利:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:多头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:空头:旧年度
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计持仓:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:生产商/贸易商:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:掉期交易商:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:资产管理机构:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:其他:报告头寸:套利:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:多头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:持仓比重:总计:报告头寸:空头:其他
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:生产商/贸易商:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:生产商/贸易商:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:掉期交易商:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:掉期交易商:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:掉期交易商:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:资产管理机构:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:资产管理机构:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:资产管理机构:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:其他:报告头寸:多头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:其他:报告头寸:空头:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:其他:报告头寸:套利:所有
4.00102E+18,NYMEX:芝加哥乙醇掉期:交易商数量:总计:报告头寸:多头:所有
